PING 52.175.213.212 (52.175.213.212) 56(84) bytes of data.
64 bytes from 52.175.213.212: icmp_seq=354 ttl=57 time=1.31 ms
64 bytes from 52.175.213.212: icmp_seq=355 ttl=57 time=1.89 ms
64 bytes from 52.175.213.212: icmp_seq=356 ttl=57 time=1.32 ms
64 bytes from 52.175.213.212: icmp_seq=357 ttl=57 time=1.13 ms
64 bytes from 52.175.213.212: icmp_seq=358 ttl=57 time=1.39 ms
64 bytes from 52.175.213.212: icmp_seq=359 ttl=57 time=1.43 ms
64 bytes from 52.175.213.212: icmp_seq=360 ttl=57 time=1.33 ms
64 bytes from 52.175.213.212: icmp_seq=361 ttl=57 time=1.38 ms
64 bytes from 52.175.213.212: icmp_seq=362 ttl=57 time=1.07 ms
64 bytes from 52.175.213.212: icmp_seq=363 ttl=57 time=1.58 ms
64 bytes from 52.175.213.212: icmp_seq=364 ttl=57 time=1.03 ms
64 bytes from 52.175.213.212: icmp_seq=365 ttl=57 time=1.21 ms
64 bytes from 52.175.213.212: icmp_seq=366 ttl=57 time=1.36 ms
64 bytes from 52.175.213.212: icmp_seq=367 ttl=57 time=1.25 ms
64 bytes from 52.175.213.212: icmp_seq=368 ttl=57 time=1.23 ms
64 bytes from 52.175.213.212: icmp_seq=369 ttl=57 time=1.10 ms
64 bytes from 52.175.213.212: icmp_seq=370 ttl=57 time=1.90 ms
64 bytes from 52.175.213.212: icmp_seq=371 ttl=57 time=1.98 ms
64 bytes from 52.175.213.212: icmp_seq=372 ttl=57 time=1.45 ms
64 bytes from 52.175.213.212: icmp_seq=373 ttl=57 time=1.18 ms
64 bytes from 52.175.213.212: icmp_seq=374 ttl=57 time=1.09 ms
64 bytes from 52.175.213.212: icmp_seq=375 ttl=57 time=1.25 ms
64 bytes from 52.175.213.212: icmp_seq=376 ttl=57 time=1.22 ms
64 bytes from 52.175.213.212: icmp_seq=377 ttl=57 time=1.04 ms
64 bytes from 52.175.213.212: icmp_seq=378 ttl=57 time=1.89 ms
64 bytes from 52.175.213.212: icmp_seq=379 ttl=57 time=1.74 ms
64 bytes from 52.175.213.212: icmp_seq=380 ttl=57 time=1.26 ms
64 bytes from 52.175.213.212: icmp_seq=381 ttl=57 time=1.02 ms
64 bytes from 52.175.213.212: icmp_seq=382 ttl=57 time=1.61 ms
64 bytes from 52.175.213.212: icmp_seq=383 ttl=57 time=1.69 ms
64 bytes from 52.175.213.212: icmp_seq=384 ttl=57 time=1.31 ms
64 bytes from 52.175.213.212: icmp_seq=385 ttl=57 time=1.46 ms
64 bytes from 52.175.213.212: icmp_seq=386 ttl=57 time=1.31 ms
64 bytes from 52.175.213.212: icmp_seq=387 ttl=57 time=1.26 ms
64 bytes from 52.175.213.212: icmp_seq=388 ttl=57 time=1.28 ms
64 bytes from 52.175.213.212: icmp_seq=389 ttl=57 time=1.24 ms
64 bytes from 52.175.213.212: icmp_seq=390 ttl=57 time=1.28 ms
64 bytes from 52.175.213.212: icmp_seq=391 ttl=57 time=1.29 ms
64 bytes from 52.175.213.212: icmp_seq=392 ttl=57 time=1.35 ms
64 bytes from 52.175.213.212: icmp_seq=393 ttl=57 time=1.67 ms
64 bytes from 52.175.213.212: icmp_seq=394 ttl=57 time=1.38 ms
64 bytes from 52.175.213.212: icmp_seq=395 ttl=57 time=1.32 ms
64 bytes from 52.175.213.212: icmp_seq=396 ttl=57 time=1.24 ms
64 bytes from 52.175.213.212: icmp_seq=397 ttl=57 time=1.80 ms
64 bytes from 52.175.213.212: icmp_seq=398 ttl=57 time=1.36 ms
64 bytes from 52.175.213.212: icmp_seq=399 ttl=57 time=1.02 ms
64 bytes from 52.175.213.212: icmp_seq=400 ttl=57 time=2.06 ms
64 bytes from 52.175.213.212: icmp_seq=401 ttl=57 time=1.45 ms
64 bytes from 52.175.213.212: icmp_seq=402 ttl=57 time=1.13 ms
64 bytes from 52.175.213.212: icmp_seq=403 ttl=57 time=1.30 ms
64 bytes from 52.175.213.212: icmp_seq=404 ttl=57 time=1.28 ms
64 bytes from 52.175.213.212: icmp_seq=405 ttl=57 time=1.45 ms
64 bytes from 52.175.213.212: icmp_seq=406 ttl=57 time=1.24 ms
64 bytes from 52.175.213.212: icmp_seq=407 ttl=57 time=1.88 ms
64 bytes from 52.175.213.212: icmp_seq=408 ttl=57 time=1.36 ms
64 bytes from 52.175.213.212: icmp_seq=409 ttl=57 time=1.20 ms
64 bytes from 52.175.213.212: icmp_seq=410 ttl=57 time=1.03 ms
64 bytes from 52.175.213.212: icmp_seq=411 ttl=57 time=1.23 ms
64 bytes from 52.175.213.212: icmp_seq=412 ttl=57 time=1.14 ms
64 bytes from 52.175.213.212: icmp_seq=413 ttl=57 time=1.09 ms
64 bytes from 52.175.213.212: icmp_seq=414 ttl=57 time=1.24 ms
64 bytes from 52.175.213.212: icmp_seq=415 ttl=57 time=1.31 ms
64 bytes from 52.175.213.212: icmp_seq=416 ttl=57 time=1.41 ms
64 bytes from 52.175.213.212: icmp_seq=417 ttl=57 time=1.08 ms
64 bytes from 52.175.213.212: icmp_seq=418 ttl=57 time=1.37 ms
64 bytes from 52.175.213.212: icmp_seq=419 ttl=57 time=1.48 ms
64 bytes from 52.175.213.212: icmp_seq=420 ttl=57 time=1.41 ms
64 bytes from 52.175.213.212: icmp_seq=421 ttl=57 time=1.07 ms
64 bytes from 52.175.213.212: icmp_seq=422 ttl=57 time=1.38 ms
64 bytes from 52.175.213.212: icmp_seq=423 ttl=57 time=1.30 ms
64 bytes from 52.175.213.212: icmp_seq=424 ttl=57 time=1.05 ms
64 bytes from 52.175.213.212: icmp_seq=425 ttl=57 time=1.23 ms
64 bytes from 52.175.213.212: icmp_seq=426 ttl=57 time=1.01 ms
64 bytes from 52.175.213.212: icmp_seq=427 ttl=57 time=1.44 ms
64 bytes from 52.175.213.212: icmp_seq=428 ttl=57 time=1.48 ms
64 bytes from 52.175.213.212: icmp_seq=429 ttl=57 time=0.940 ms
64 bytes from 52.175.213.212: icmp_seq=430 ttl=57 time=1.09 ms
64 bytes from 52.175.213.212: icmp_seq=431 ttl=57 time=1.00 ms
64 bytes from 52.175.213.212: icmp_seq=432 ttl=57 time=1.50 ms
64 bytes from 52.175.213.212: icmp_seq=433 ttl=57 time=1.41 ms
64 bytes from 52.175.213.212: icmp_seq=434 ttl=57 time=1.09 ms
64 bytes from 52.175.213.212: icmp_seq=435 ttl=57 time=1.39 ms
64 bytes from 52.175.213.212: icmp_seq=436 ttl=57 time=1.25 ms
64 bytes from 52.175.213.212: icmp_seq=437 ttl=57 time=1.39 ms
64 bytes from 52.175.213.212: icmp_seq=438 ttl=57 time=4.73 ms
64 bytes from 52.175.213.212: icmp_seq=439 ttl=57 time=1.14 ms
64 bytes from 52.175.213.212: icmp_seq=440 ttl=57 time=1.12 ms
64 bytes from 52.175.213.212: icmp_seq=441 ttl=57 time=1.28 ms
64 bytes from 52.175.213.212: icmp_seq=442 ttl=57 time=1.04 ms
64 bytes from 52.175.213.212: icmp_seq=443 ttl=57 time=1.26 ms
64 bytes from 52.175.213.212: icmp_seq=444 ttl=57 time=1.72 ms
64 bytes from 52.175.213.212: icmp_seq=445 ttl=57 time=1.54 ms
64 bytes from 52.175.213.212: icmp_seq=446 ttl=57 time=1.25 ms
64 bytes from 52.175.213.212: icmp_seq=447 ttl=57 time=1.03 ms
64 bytes from 52.175.213.212: icmp_seq=448 ttl=57 time=1.51 ms
64 bytes from 52.175.213.212: icmp_seq=449 ttl=57 time=1.26 ms
64 bytes from 52.175.213.212: icmp_seq=450 ttl=57 time=1.43 ms
64 bytes from 52.175.213.212: icmp_seq=451 ttl=57 time=1.46 ms
64 bytes from 52.175.213.212: icmp_seq=452 ttl=57 time=1.10 ms
64 bytes from 52.175.213.212: icmp_seq=453 ttl=57 time=1.33 ms
64 bytes from 52.175.213.212: icmp_seq=454 ttl=57 time=1.05 ms
64 bytes from 52.175.213.212: icmp_seq=455 ttl=57 time=1.01 ms
64 bytes from 52.175.213.212: icmp_seq=456 ttl=57 time=1.02 ms
64 bytes from 52.175.213.212: icmp_seq=457 ttl=57 time=1.43 ms
64 bytes from 52.175.213.212: icmp_seq=458 ttl=57 time=1.65 ms
64 bytes from 52.175.213.212: icmp_seq=459 ttl=57 time=0.890 ms
64 bytes from 52.175.213.212: icmp_seq=460 ttl=57 time=1.15 ms
64 bytes from 52.175.213.212: icmp_seq=461 ttl=57 time=1.16 ms
64 bytes from 52.175.213.212: icmp_seq=462 ttl=57 time=1.30 ms
64 bytes from 52.175.213.212: icmp_seq=463 ttl=57 time=1.20 ms
64 bytes from 52.175.213.212: icmp_seq=464 ttl=57 time=1.02 ms
64 bytes from 52.175.213.212: icmp_seq=465 ttl=57 time=1.59 ms
64 bytes from 52.175.213.212: icmp_seq=466 ttl=57 time=1.53 ms
64 bytes from 52.175.213.212: icmp_seq=467 ttl=57 time=1.02 ms
64 bytes from 52.175.213.212: icmp_seq=468 ttl=57 time=1.28 ms
64 bytes from 52.175.213.212: icmp_seq=469 ttl=57 time=1.14 ms
64 bytes from 52.175.213.212: icmp_seq=470 ttl=57 time=1.24 ms
64 bytes from 52.175.213.212: icmp_seq=471 ttl=57 time=1.29 ms
64 bytes from 52.175.213.212: icmp_seq=472 ttl=57 time=1.73 ms
64 bytes from 52.175.213.212: icmp_seq=473 ttl=57 time=0.998 ms
64 bytes from 52.175.213.212: icmp_seq=474 ttl=57 time=1.05 ms
64 bytes from 52.175.213.212: icmp_seq=475 ttl=57 time=1.36 ms
64 bytes from 52.175.213.212: icmp_seq=476 ttl=57 time=1.01 ms
64 bytes from 52.175.213.212: icmp_seq=477 ttl=57 time=1.12 ms
64 bytes from 52.175.213.212: icmp_seq=478 ttl=57 time=1.23 ms
64 bytes from 52.175.213.212: icmp_seq=479 ttl=57 time=1.18 ms
64 bytes from 52.175.213.212: icmp_seq=480 ttl=57 time=1.03 ms
64 bytes from 52.175.213.212: icmp_seq=481 ttl=57 time=1.32 ms
64 bytes from 52.175.213.212: icmp_seq=482 ttl=57 time=1.19 ms
64 bytes from 52.175.213.212: icmp_seq=483 ttl=57 time=0.867 ms
64 bytes from 52.175.213.212: icmp_seq=484 ttl=57 time=1.09 ms
64 bytes from 52.175.213.212: icmp_seq=485 ttl=57 time=0.948 ms
64 bytes from 52.175.213.212: icmp_seq=486 ttl=57 time=1.16 ms
64 bytes from 52.175.213.212: icmp_seq=487 ttl=57 time=1.15 ms
64 bytes from 52.175.213.212: icmp_seq=488 ttl=57 time=1.01 ms
64 bytes from 52.175.213.212: icmp_seq=489 ttl=57 time=1.05 ms
64 bytes from 52.175.213.212: icmp_seq=490 ttl=57 time=1.32 ms
64 bytes from 52.175.213.212: icmp_seq=491 ttl=57 time=1.13 ms
64 bytes from 52.175.213.212: icmp_seq=492 ttl=57 time=1.34 ms
64 bytes from 52.175.213.212: icmp_seq=493 ttl=57 time=1.41 ms
64 bytes from 52.175.213.212: icmp_seq=494 ttl=57 time=1.16 ms
64 bytes from 52.175.213.212: icmp_seq=495 ttl=57 time=1.16 ms
64 bytes from 52.175.213.212: icmp_seq=496 ttl=57 time=0.967 ms
64 bytes from 52.175.213.212: icmp_seq=497 ttl=57 time=1.10 ms
64 bytes from 52.175.213.212: icmp_seq=498 ttl=57 time=1.32 ms
64 bytes from 52.175.213.212: icmp_seq=499 ttl=57 time=1.42 ms
64 bytes from 52.175.213.212: icmp_seq=500 ttl=57 time=1.12 ms

--- 52.175.213.212 ping statistics ---
500 packets transmitted, 500 received, 0% packet loss, time 499884ms
rtt min/avg/max/mdev = 0.817/1.336/6.149/0.390 ms
