PING 34.94.6.178 (34.94.6.178) 56(84) bytes of data.
64 bytes from 34.94.6.178: icmp_seq=355 ttl=61 time=2.55 ms
64 bytes from 34.94.6.178: icmp_seq=356 ttl=61 time=2.69 ms
64 bytes from 34.94.6.178: icmp_seq=357 ttl=61 time=2.93 ms
64 bytes from 34.94.6.178: icmp_seq=358 ttl=61 time=3.61 ms
64 bytes from 34.94.6.178: icmp_seq=359 ttl=61 time=2.54 ms
64 bytes from 34.94.6.178: icmp_seq=360 ttl=61 time=2.58 ms
64 bytes from 34.94.6.178: icmp_seq=361 ttl=61 time=2.86 ms
64 bytes from 34.94.6.178: icmp_seq=362 ttl=61 time=3.11 ms
64 bytes from 34.94.6.178: icmp_seq=363 ttl=61 time=3.41 ms
64 bytes from 34.94.6.178: icmp_seq=364 ttl=61 time=2.67 ms
64 bytes from 34.94.6.178: icmp_seq=365 ttl=61 time=4.97 ms
64 bytes from 34.94.6.178: icmp_seq=366 ttl=61 time=2.85 ms
64 bytes from 34.94.6.178: icmp_seq=367 ttl=61 time=3.28 ms
64 bytes from 34.94.6.178: icmp_seq=368 ttl=61 time=3.08 ms
64 bytes from 34.94.6.178: icmp_seq=369 ttl=61 time=2.84 ms
64 bytes from 34.94.6.178: icmp_seq=370 ttl=61 time=3.10 ms
64 bytes from 34.94.6.178: icmp_seq=371 ttl=61 time=3.18 ms
64 bytes from 34.94.6.178: icmp_seq=372 ttl=61 time=3.45 ms
64 bytes from 34.94.6.178: icmp_seq=373 ttl=61 time=2.75 ms
64 bytes from 34.94.6.178: icmp_seq=374 ttl=61 time=4.32 ms
64 bytes from 34.94.6.178: icmp_seq=375 ttl=61 time=3.61 ms
64 bytes from 34.94.6.178: icmp_seq=376 ttl=61 time=2.85 ms
64 bytes from 34.94.6.178: icmp_seq=377 ttl=61 time=3.04 ms
64 bytes from 34.94.6.178: icmp_seq=378 ttl=61 time=3.00 ms
64 bytes from 34.94.6.178: icmp_seq=379 ttl=61 time=3.23 ms
64 bytes from 34.94.6.178: icmp_seq=380 ttl=61 time=3.14 ms
64 bytes from 34.94.6.178: icmp_seq=381 ttl=61 time=2.81 ms
64 bytes from 34.94.6.178: icmp_seq=382 ttl=61 time=2.43 ms
64 bytes from 34.94.6.178: icmp_seq=383 ttl=61 time=3.54 ms
64 bytes from 34.94.6.178: icmp_seq=384 ttl=61 time=3.24 ms
64 bytes from 34.94.6.178: icmp_seq=385 ttl=61 time=3.09 ms
64 bytes from 34.94.6.178: icmp_seq=386 ttl=61 time=2.93 ms
64 bytes from 34.94.6.178: icmp_seq=387 ttl=61 time=3.35 ms
64 bytes from 34.94.6.178: icmp_seq=388 ttl=61 time=3.00 ms
64 bytes from 34.94.6.178: icmp_seq=389 ttl=61 time=2.50 ms
64 bytes from 34.94.6.178: icmp_seq=390 ttl=61 time=2.68 ms
64 bytes from 34.94.6.178: icmp_seq=391 ttl=61 time=2.58 ms
64 bytes from 34.94.6.178: icmp_seq=392 ttl=61 time=3.11 ms
64 bytes from 34.94.6.178: icmp_seq=393 ttl=61 time=2.99 ms
64 bytes from 34.94.6.178: icmp_seq=394 ttl=61 time=2.65 ms
64 bytes from 34.94.6.178: icmp_seq=395 ttl=61 time=3.22 ms
64 bytes from 34.94.6.178: icmp_seq=396 ttl=61 time=2.95 ms
64 bytes from 34.94.6.178: icmp_seq=397 ttl=61 time=3.59 ms
64 bytes from 34.94.6.178: icmp_seq=398 ttl=61 time=3.39 ms
64 bytes from 34.94.6.178: icmp_seq=399 ttl=61 time=2.77 ms
64 bytes from 34.94.6.178: icmp_seq=400 ttl=61 time=3.55 ms
64 bytes from 34.94.6.178: icmp_seq=401 ttl=61 time=3.91 ms
64 bytes from 34.94.6.178: icmp_seq=402 ttl=61 time=2.63 ms
64 bytes from 34.94.6.178: icmp_seq=403 ttl=61 time=3.40 ms
64 bytes from 34.94.6.178: icmp_seq=404 ttl=61 time=2.69 ms
64 bytes from 34.94.6.178: icmp_seq=405 ttl=61 time=3.13 ms
64 bytes from 34.94.6.178: icmp_seq=406 ttl=61 time=3.26 ms
64 bytes from 34.94.6.178: icmp_seq=407 ttl=61 time=3.76 ms
64 bytes from 34.94.6.178: icmp_seq=408 ttl=61 time=3.02 ms
64 bytes from 34.94.6.178: icmp_seq=409 ttl=61 time=2.99 ms
64 bytes from 34.94.6.178: icmp_seq=410 ttl=61 time=3.04 ms
64 bytes from 34.94.6.178: icmp_seq=411 ttl=61 time=3.07 ms
64 bytes from 34.94.6.178: icmp_seq=412 ttl=61 time=3.38 ms
64 bytes from 34.94.6.178: icmp_seq=413 ttl=61 time=3.95 ms
64 bytes from 34.94.6.178: icmp_seq=414 ttl=61 time=3.15 ms
64 bytes from 34.94.6.178: icmp_seq=415 ttl=61 time=2.92 ms
64 bytes from 34.94.6.178: icmp_seq=416 ttl=61 time=2.82 ms
64 bytes from 34.94.6.178: icmp_seq=417 ttl=61 time=3.19 ms
64 bytes from 34.94.6.178: icmp_seq=418 ttl=61 time=2.83 ms
64 bytes from 34.94.6.178: icmp_seq=419 ttl=61 time=3.34 ms
64 bytes from 34.94.6.178: icmp_seq=420 ttl=61 time=2.47 ms
64 bytes from 34.94.6.178: icmp_seq=421 ttl=61 time=2.91 ms
64 bytes from 34.94.6.178: icmp_seq=422 ttl=61 time=3.53 ms
64 bytes from 34.94.6.178: icmp_seq=423 ttl=61 time=2.93 ms
64 bytes from 34.94.6.178: icmp_seq=424 ttl=61 time=2.70 ms
64 bytes from 34.94.6.178: icmp_seq=425 ttl=61 time=3.33 ms
64 bytes from 34.94.6.178: icmp_seq=426 ttl=61 time=3.64 ms
64 bytes from 34.94.6.178: icmp_seq=427 ttl=61 time=2.39 ms
64 bytes from 34.94.6.178: icmp_seq=428 ttl=61 time=2.66 ms
64 bytes from 34.94.6.178: icmp_seq=429 ttl=61 time=3.63 ms
64 bytes from 34.94.6.178: icmp_seq=430 ttl=61 time=2.72 ms
64 bytes from 34.94.6.178: icmp_seq=431 ttl=61 time=2.45 ms
64 bytes from 34.94.6.178: icmp_seq=432 ttl=61 time=2.75 ms
64 bytes from 34.94.6.178: icmp_seq=433 ttl=61 time=3.06 ms
64 bytes from 34.94.6.178: icmp_seq=434 ttl=61 time=3.68 ms
64 bytes from 34.94.6.178: icmp_seq=435 ttl=61 time=3.01 ms
64 bytes from 34.94.6.178: icmp_seq=436 ttl=61 time=2.99 ms
64 bytes from 34.94.6.178: icmp_seq=437 ttl=61 time=2.62 ms
64 bytes from 34.94.6.178: icmp_seq=438 ttl=61 time=3.34 ms
64 bytes from 34.94.6.178: icmp_seq=439 ttl=61 time=3.01 ms
64 bytes from 34.94.6.178: icmp_seq=440 ttl=61 time=2.80 ms
64 bytes from 34.94.6.178: icmp_seq=441 ttl=61 time=3.35 ms
64 bytes from 34.94.6.178: icmp_seq=442 ttl=61 time=2.84 ms
64 bytes from 34.94.6.178: icmp_seq=443 ttl=61 time=2.86 ms
64 bytes from 34.94.6.178: icmp_seq=444 ttl=61 time=2.89 ms
64 bytes from 34.94.6.178: icmp_seq=445 ttl=61 time=2.72 ms
64 bytes from 34.94.6.178: icmp_seq=446 ttl=61 time=3.48 ms
64 bytes from 34.94.6.178: icmp_seq=447 ttl=61 time=4.15 ms
64 bytes from 34.94.6.178: icmp_seq=448 ttl=61 time=3.72 ms
64 bytes from 34.94.6.178: icmp_seq=449 ttl=61 time=3.68 ms
64 bytes from 34.94.6.178: icmp_seq=450 ttl=61 time=3.06 ms
64 bytes from 34.94.6.178: icmp_seq=451 ttl=61 time=2.76 ms
64 bytes from 34.94.6.178: icmp_seq=452 ttl=61 time=3.04 ms
64 bytes from 34.94.6.178: icmp_seq=453 ttl=61 time=3.16 ms
64 bytes from 34.94.6.178: icmp_seq=454 ttl=61 time=2.43 ms
64 bytes from 34.94.6.178: icmp_seq=455 ttl=61 time=2.74 ms
64 bytes from 34.94.6.178: icmp_seq=456 ttl=61 time=2.17 ms
64 bytes from 34.94.6.178: icmp_seq=457 ttl=61 time=3.57 ms
64 bytes from 34.94.6.178: icmp_seq=458 ttl=61 time=3.81 ms
64 bytes from 34.94.6.178: icmp_seq=459 ttl=61 time=2.81 ms
64 bytes from 34.94.6.178: icmp_seq=460 ttl=61 time=3.21 ms
64 bytes from 34.94.6.178: icmp_seq=461 ttl=61 time=2.80 ms
64 bytes from 34.94.6.178: icmp_seq=462 ttl=61 time=3.05 ms
64 bytes from 34.94.6.178: icmp_seq=463 ttl=61 time=3.60 ms
64 bytes from 34.94.6.178: icmp_seq=464 ttl=61 time=3.57 ms
64 bytes from 34.94.6.178: icmp_seq=465 ttl=61 time=3.14 ms
64 bytes from 34.94.6.178: icmp_seq=466 ttl=61 time=2.82 ms
64 bytes from 34.94.6.178: icmp_seq=467 ttl=61 time=3.53 ms
64 bytes from 34.94.6.178: icmp_seq=468 ttl=61 time=2.87 ms
64 bytes from 34.94.6.178: icmp_seq=469 ttl=61 time=3.30 ms
64 bytes from 34.94.6.178: icmp_seq=470 ttl=61 time=2.64 ms
64 bytes from 34.94.6.178: icmp_seq=471 ttl=61 time=3.69 ms
64 bytes from 34.94.6.178: icmp_seq=472 ttl=61 time=3.26 ms
64 bytes from 34.94.6.178: icmp_seq=473 ttl=61 time=2.79 ms
64 bytes from 34.94.6.178: icmp_seq=474 ttl=61 time=3.68 ms
64 bytes from 34.94.6.178: icmp_seq=475 ttl=61 time=3.17 ms
64 bytes from 34.94.6.178: icmp_seq=476 ttl=61 time=2.71 ms
64 bytes from 34.94.6.178: icmp_seq=477 ttl=61 time=2.84 ms
64 bytes from 34.94.6.178: icmp_seq=478 ttl=61 time=3.09 ms
64 bytes from 34.94.6.178: icmp_seq=479 ttl=61 time=3.99 ms
64 bytes from 34.94.6.178: icmp_seq=480 ttl=61 time=2.36 ms
64 bytes from 34.94.6.178: icmp_seq=481 ttl=61 time=2.99 ms
64 bytes from 34.94.6.178: icmp_seq=482 ttl=61 time=2.89 ms
64 bytes from 34.94.6.178: icmp_seq=483 ttl=61 time=3.23 ms
64 bytes from 34.94.6.178: icmp_seq=484 ttl=61 time=2.89 ms
64 bytes from 34.94.6.178: icmp_seq=485 ttl=61 time=2.48 ms
64 bytes from 34.94.6.178: icmp_seq=486 ttl=61 time=3.09 ms
64 bytes from 34.94.6.178: icmp_seq=487 ttl=61 time=3.94 ms
64 bytes from 34.94.6.178: icmp_seq=488 ttl=61 time=2.56 ms
64 bytes from 34.94.6.178: icmp_seq=489 ttl=61 time=2.85 ms
64 bytes from 34.94.6.178: icmp_seq=490 ttl=61 time=2.41 ms
64 bytes from 34.94.6.178: icmp_seq=491 ttl=61 time=2.64 ms
64 bytes from 34.94.6.178: icmp_seq=492 ttl=61 time=3.45 ms
64 bytes from 34.94.6.178: icmp_seq=493 ttl=61 time=2.79 ms
64 bytes from 34.94.6.178: icmp_seq=494 ttl=61 time=2.97 ms
64 bytes from 34.94.6.178: icmp_seq=495 ttl=61 time=2.67 ms
64 bytes from 34.94.6.178: icmp_seq=496 ttl=61 time=3.32 ms
64 bytes from 34.94.6.178: icmp_seq=497 ttl=61 time=2.34 ms
64 bytes from 34.94.6.178: icmp_seq=498 ttl=61 time=3.07 ms
64 bytes from 34.94.6.178: icmp_seq=499 ttl=61 time=3.85 ms
64 bytes from 34.94.6.178: icmp_seq=500 ttl=61 time=3.56 ms

--- 34.94.6.178 ping statistics ---
500 packets transmitted, 500 received, 0% packet loss, time 1304ms
rtt min/avg/max/mdev = 1.886/3.135/11.687/0.620 ms
